ConsumoMensal,Regiao,DiasNoMes,TarifaPorKWh,ClasseDeConsumo,Impostos,ValorConta
575.24,Sudeste,30,1.31,Residencial,86.39,839.95
1173.69,Sul,30,1.39,Comercial,145.13,1776.56
1091.37,Sudeste,30,0.65,Residencial,33.58,742.97
1211.06,Sul,30,0.6,Industrial,176.43,903.07
1165.46,Norte,30,0.61,Industrial,126.95,837.88
65.24,Sudeste,30,1.19,Industrial,182.15,259.79
723.98,Centro-Oeste,30,0.82,Industrial,107.13,700.79
1996.36,Nordeste,30,0.59,Industrial,82.83,1260.68
941.91,Norte,30,0.96,Residencial,12.16,916.39
345.15,Centro-Oeste,30,1.42,Residencial,138.63,628.74
1414.76,Sudeste,30,0.75,Comercial,104.4,1165.47
543.59,Centro-Oeste,30,1.42,Industrial,192.68,964.58
1297.95,Nordeste,30,0.65,Residencial,109.4,953.07
1979.17,Centro-Oeste,30,1.5,Residencial,21.63,2990.39
876.2,Sul,30,1.24,Comercial,106.77,1193.26
475.64,Norte,30,0.8,Residencial,157.05,537.56
324.24,Nordeste,30,1.35,Residencial,10.12,447.84
922.08,Centro-Oeste,30,1.48,Comercial,164.76,1529.44
958.15,Sul,30,1.12,Residencial,57.26,1130.39
227.55,Nordeste,30,0.7,Residencial,71.2,230.49
1083.55,Centro-Oeste,30,0.81,Industrial,23.55,901.23
1862.23,Sudeste,30,1.15,Industrial,110.05,2251.61
752.9,Nordeste,30,0.57,Comercial,61.13,490.28
510.95,Nordeste,30,0.64,Industrial,189.14,516.15
1163.09,Norte,30,0.64,Industrial,74.69,819.07
682.71,Nordeste,30,0.61,Residencial,178.92,595.37
1446.02,Sul,30,1.2,Residencial,183.44,1918.66
1900.76,Norte,30,1.48,Industrial,111.55,2924.67
215.63,Norte,30,0.65,Industrial,39.65,179.81
1643.06,Nordeste,30,0.84,Residencial,137.86,1518.03
345.27,Centro-Oeste,30,1.15,Comercial,50.61,447.67
1278.93,Norte,30,1.04,Industrial,37.16,1367.25
1930.62,Norte,30,0.73,Comercial,47.84,1457.19
344.73,Sul,30,1.41,Residencial,140.94,627.01
861.85,Sul,30,0.58,Industrial,107.91,607.78
64.43,Centro-Oeste,30,0.84,Industrial,133.32,187.44
525.81,Norte,30,0.76,Residencial,117.79,517.41
1625.32,Norte,30,1.15,Industrial,92.22,1961.34
1520.06,Norte,30,0.89,Industrial,138.0,1490.85
133.2,Sudeste,30,0.55,Residencial,146.33,219.59
806.55,Centro-Oeste,30,0.64,Industrial,120.33,636.52
994.98,Nordeste,30,1.28,Industrial,111.73,1385.3
441.4,Nordeste,30,0.93,Comercial,105.01,515.51
1698.7,Centro-Oeste,30,1.45,Residencial,141.36,2604.47
1364.93,Centro-Oeste,30,1.34,Industrial,17.85,1846.86
1266.76,Nordeste,30,0.88,Industrial,89.03,1203.78
1628.5,Norte,30,0.52,Residencial,59.65,906.47
134.3,Norte,30,0.77,Residencial,100.16,203.57
1470.67,Sul,30,0.56,Residencial,18.23,841.81
950.6,Centro-Oeste,30,0.64,Comercial,173.1,781.48
1341.33,Sudeste,30,1.4,Comercial,18.54,1896.4
1564.0,Centro-Oeste,30,1.42,Residencial,81.81,2302.69
260.88,Sul,30,1.2,Comercial,117.45,430.51
630.0,Centro-Oeste,30,0.97,Industrial,37.34,648.44
768.81,Sul,30,1.35,Industrial,189.52,1227.41
906.0,Sudeste,30,0.97,Comercial,166.08,1044.9
1062.38,Centro-Oeste,30,0.72,Comercial,51.45,816.36
745.83,Nordeste,30,0.61,Comercial,27.3,482.26
504.73,Centro-Oeste,30,0.84,Industrial,11.13,435.1
527.25,Nordeste,30,0.88,Comercial,58.96,522.94
1804.02,Nordeste,30,1.3,Comercial,72.86,2418.09
1680.29,Centro-Oeste,30,1.23,Comercial,52.01,2118.77
850.37,Sudeste,30,1.17,Industrial,141.08,1136.01
389.63,Nordeste,30,0.62,Residencial,172.14,413.71
180.54,Nordeste,30,0.85,Comercial,57.52,210.98
1686.64,Nordeste,30,1.35,Residencial,64.69,2341.65
697.77,Centro-Oeste,30,1.03,Industrial,10.15,728.85
1230.06,Sul,30,1.44,Industrial,138.89,1910.18
1162.52,Nordeste,30,0.92,Industrial,100.3,1169.82
1793.44,Sul,30,0.75,Comercial,62.51,1407.59
386.81,Sul,30,0.81,Industrial,123.38,436.7
1870.23,Nordeste,30,1.47,Industrial,94.3,2843.54
1817.33,Sul,30,0.85,Comercial,64.08,1608.81
758.27,Norte,30,1.4,Industrial,118.45,1180.03
1042.22,Sul,30,0.59,Comercial,61.53,676.44
126.55,Sul,30,0.93,Comercial,28.93,146.62
1480.92,Centro-Oeste,30,0.51,Comercial,29.71,784.98
909.19,Sudeste,30,1.03,Industrial,60.33,996.8
750.42,Centro-Oeste,30,0.91,Industrial,165.99,848.87
606.06,Sul,30,0.5,Comercial,157.01,460.04
467.51,Centro-Oeste,30,0.87,Industrial,79.63,486.36
1747.07,Norte,30,0.82,Comercial,68.5,1501.1
308.64,Centro-Oeste,30,1.13,Comercial,51.72,400.48
930.25,Centro-Oeste,30,0.78,Residencial,87.54,813.13
1235.16,Nordeste,30,0.63,Residencial,100.03,878.18
849.98,Norte,30,0.69,Comercial,72.0,658.49
965.82,Sudeste,30,0.55,Industrial,198.25,729.45
1966.11,Norte,30,0.96,Residencial,23.85,1911.32
375.08,Nordeste,30,0.92,Industrial,108.63,453.7
232.0,Nordeste,30,1.31,Comercial,190.69,494.61
796.75,Sudeste,30,1.48,Residencial,130.73,1309.92
1183.86,Centro-Oeste,30,0.63,Comercial,76.3,822.13
1655.55,Centro-Oeste,30,1.27,Residencial,179.28,2281.83
1239.75,Nordeste,30,0.64,Residencial,20.27,813.71
1229.57,Centro-Oeste,30,1.07,Industrial,61.41,1377.05
1622.34,Sul,30,1.04,Comercial,137.23,1824.46
1484.73,Sul,30,0.69,Comercial,92.17,1116.63
340.74,Sul,30,0.6,Industrial,148.88,353.32
285.05,Sudeste,30,1.01,Comercial,81.81,369.71
548.92,Sul,30,0.98,Residencial,10.88,548.82
682.47,Sudeste,30,0.68,Comercial,19.96,484.04
409.78,Norte,30,0.82,Industrial,182.06,518.08
591.22,Sudeste,30,1.33,Industrial,160.47,946.79
1919.81,Sul,30,0.74,Industrial,149.52,1570.18
1993.22,Centro-Oeste,30,0.79,Residencial,153.8,1728.44
106.06,Sul,30,1.43,Comercial,63.03,214.7
662.64,Sul,30,1.38,Industrial,67.85,982.29
1961.3,Sul,30,1.42,Residencial,169.25,2954.3
1360.74,Nordeste,30,0.56,Comercial,13.86,775.87
1200.76,Sudeste,30,0.72,Comercial,36.66,901.21
1286.87,Nordeste,30,0.55,Comercial,30.44,738.22
1495.93,Centro-Oeste,30,0.59,Comercial,14.15,896.75
143.47,Norte,30,0.68,Comercial,152.16,249.72
1948.95,Sudeste,30,1.48,Industrial,158.3,3042.75
854.97,Centro-Oeste,30,1.36,Residencial,65.03,1227.79
1303.11,Sudeste,30,1.13,Industrial,123.74,1596.25
1762.68,Sudeste,30,1.17,Residencial,122.87,2185.21
1716.44,Sul,30,0.92,Residencial,186.6,1765.72
652.87,Centro-Oeste,30,0.61,Comercial,49.44,447.69
1684.41,Sudeste,30,0.84,Industrial,88.31,1503.21
1710.74,Nordeste,30,0.72,Industrial,141.09,1372.82
1458.61,Norte,30,0.66,Residencial,99.69,1062.37
257.88,Norte,30,1.17,Residencial,141.98,443.7
985.65,Norte,30,0.71,Industrial,57.44,757.25
826.59,Nordeste,30,0.77,Residencial,97.63,734.1
673.98,Sul,30,0.65,Industrial,192.65,630.74
1182.5,Norte,30,1.14,Industrial,150.9,1498.95
1025.16,Centro-Oeste,30,1.14,Residencial,180.63,1349.31
1429.25,Sudeste,30,0.59,Comercial,179.93,1023.19
514.53,Nordeste,30,1.35,Industrial,129.72,824.34
1324.08,Sudeste,30,0.73,Residencial,48.18,1014.76
1702.69,Centro-Oeste,30,1.28,Residencial,127.37,2306.81
607.32,Sudeste,30,1.01,Residencial,135.3,748.69
1579.84,Sudeste,30,1.11,Comercial,153.76,1907.38
482.04,Sudeste,30,1.47,Comercial,106.72,815.32
881.47,Sudeste,30,1.28,Residencial,187.47,1315.75
227.86,Nordeste,30,0.66,Residencial,51.55,201.94
1683.77,Centro-Oeste,30,1.35,Industrial,53.69,2326.78
1762.29,Sul,30,0.77,Industrial,23.7,1380.66
1650.21,Centro-Oeste,30,0.59,Industrial,123.48,1097.1
1295.59,Norte,30,0.78,Comercial,51.69,1062.25
756.58,Centro-Oeste,30,0.74,Industrial,116.32,676.19
1482.15,Norte,30,1.13,Comercial,148.58,1823.41
573.68,Centro-Oeste,30,0.58,Comercial,153.83,486.56
1218.41,Centro-Oeste,30,0.74,Comercial,13.56,915.18
883.55,Centro-Oeste,30,1.17,Industrial,179.09,1212.84
319.22,Sudeste,30,0.53,Residencial,99.2,268.39
802.2,Norte,30,1.09,Comercial,94.57,968.97
736.38,Sudeste,30,0.9,Residencial,99.13,761.87
899.58,Sudeste,30,0.89,Comercial,21.87,822.5
1591.11,Sudeste,30,1.48,Comercial,90.81,2445.65
583.82,Sul,30,1.45,Residencial,73.93,920.47
60.42,Norte,30,0.77,Residencial,114.75,161.27
1039.68,Sul,30,0.85,Comercial,53.12,936.85
343.29,Norte,30,1.03,Residencial,160.47,514.06
1760.69,Nordeste,30,1.27,Industrial,138.54,2374.62
351.7,Nordeste,30,0.81,Industrial,62.12,347.0
61.26,Sudeste,30,1.08,Residencial,65.05,131.21
97.6,Norte,30,1.08,Industrial,68.82,174.23
1576.23,Sul,30,1.17,Comercial,157.0,2001.19
996.92,Centro-Oeste,30,1.41,Residencial,139.63,1545.29
1011.43,Nordeste,30,0.93,Residencial,145.59,1086.22
759.3,Nordeste,30,0.82,Comercial,139.54,762.17
1166.16,Sul,30,0.95,Comercial,47.03,1154.88
1293.46,Sul,30,1.36,Comercial,65.25,1824.36
1750.2,Nordeste,30,0.54,Residencial,25.81,970.92
1359.71,Norte,30,1.07,Comercial,188.61,1643.5
535.97,Norte,30,1.12,Comercial,144.44,744.73
575.04,Nordeste,30,0.63,Residencial,94.43,456.71
1190.2,Sul,30,0.59,Industrial,121.6,823.82
1525.58,Sudeste,30,1.19,Comercial,162.29,1977.73
1999.07,Nordeste,30,1.24,Residencial,72.45,2551.3
199.31,Sudeste,30,0.52,Industrial,160.42,264.06
1884.71,Sudeste,30,0.96,Industrial,18.98,1828.3
56.07,Norte,30,0.79,Comercial,181.9,226.2
1771.56,Norte,30,0.91,Comercial,127.41,1739.53
842.41,Sul,30,0.56,Residencial,163.71,635.46
606.38,Centro-Oeste,30,0.79,Industrial,164.23,643.27
1160.02,Nordeste,30,1.09,Comercial,183.08,1447.5
823.17,Norte,30,0.68,Comercial,43.66,603.42
474.69,Centro-Oeste,30,1.28,Residencial,170.58,778.18
1129.03,Sudeste,30,0.92,Comercial,117.01,1155.72
1611.2,Norte,30,0.55,Comercial,35.37,921.53
904.32,Nordeste,30,0.66,Residencial,78.71,675.56
1296.91,Sudeste,30,1.12,Industrial,136.55,1589.09
1182.58,Centro-Oeste,30,1.08,Industrial,155.24,1432.43
306.61,Norte,30,0.88,Comercial,62.58,332.4
1164.74,Nordeste,30,0.98,Industrial,121.41,1262.86
1221.28,Centro-Oeste,30,0.93,Industrial,191.45,1327.24
513.05,Centro-Oeste,30,0.62,Residencial,45.94,364.03
808.21,Norte,30,0.84,Comercial,23.91,702.81
802.23,Sudeste,30,0.78,Comercial,40.15,665.89
716.03,Sul,30,1.42,Comercial,135.33,1152.09
1356.07,Norte,30,1.37,Residencial,119.76,1977.58
321.8,Sudeste,30,1.42,Residencial,123.22,580.18
1839.78,Sudeste,30,1.3,Residencial,92.12,2483.83
753.84,Nordeste,30,1.15,Comercial,98.02,964.94
669.35,Sudeste,30,0.89,Residencial,56.1,651.82
704.65,Nordeste,30,1.16,Industrial,72.9,890.29
112.35,Sudeste,30,1.47,Residencial,178.76,343.91
458.13,Nordeste,30,0.57,Residencial,101.65,362.78
1436.57,Sudeste,30,1.0,Industrial,177.58,1614.15
1759.54,Sudeste,30,1.13,Comercial,170.9,2159.18
1763.81,Centro-Oeste,30,1.3,Industrial,129.42,2422.37
703.25,Centro-Oeste,30,0.63,Comercial,35.67,478.72
111.42,Sudeste,30,0.79,Industrial,41.4,129.42
210.98,Sudeste,30,0.64,Comercial,43.0,178.03
1111.49,Norte,30,0.72,Residencial,185.85,986.12
579.97,Centro-Oeste,30,1.42,Comercial,122.47,946.03
1333.94,Nordeste,30,1.0,Comercial,51.33,1385.27
1256.16,Sul,30,1.4,Residencial,12.1,1770.72
948.23,Centro-Oeste,30,1.32,Industrial,66.61,1318.27
1345.95,Sudeste,30,1.28,Industrial,198.13,1920.95
1004.03,Sudeste,30,0.94,Residencial,30.69,974.48
1459.87,Sudeste,30,1.02,Industrial,83.05,1572.12
1425.03,Nordeste,30,1.45,Comercial,91.6,2157.89
473.61,Norte,30,1.42,Industrial,181.16,853.69
620.18,Sul,30,1.34,Industrial,15.28,846.32
1979.55,Nordeste,30,0.51,Residencial,39.94,1049.51
1920.43,Nordeste,30,0.64,Comercial,110.05,1339.13
565.28,Nordeste,30,1.23,Industrial,47.17,742.46
1758.66,Sul,30,1.29,Industrial,184.12,2452.79
1627.44,Sudeste,30,1.25,Comercial,70.56,2104.86
288.86,Centro-Oeste,30,1.39,Comercial,50.02,451.54
1162.93,Sudeste,30,0.76,Industrial,193.79,1077.62
137.87,Nordeste,30,1.35,Comercial,142.68,328.8
938.73,Centro-Oeste,30,1.14,Comercial,36.82,1106.97
947.16,Nordeste,30,0.78,Industrial,46.08,784.86
1069.5,Sul,30,1.33,Residencial,87.84,1510.28
605.13,Sul,30,1.18,Industrial,52.22,766.27
787.31,Sul,30,0.75,Comercial,186.46,776.94
216.41,Nordeste,30,0.66,Residencial,155.33,298.16
1738.73,Norte,30,0.96,Comercial,55.31,1724.49
559.09,Sudeste,30,0.66,Industrial,102.28,471.28
913.73,Norte,30,1.17,Industrial,11.67,1080.73
451.23,Centro-Oeste,30,1.13,Residencial,172.38,682.27
1124.29,Nordeste,30,0.96,Comercial,13.35,1092.67
1130.62,Sul,30,0.94,Comercial,196.48,1259.26
1919.69,Norte,30,0.86,Residencial,99.24,1750.17
790.01,Centro-Oeste,30,0.69,Residencial,193.11,738.22
1387.03,Sul,30,1.5,Residencial,172.63,2253.18
1643.18,Sudeste,30,0.92,Industrial,114.48,1626.21
332.6,Sudeste,30,0.55,Residencial,51.45,234.38
1839.53,Sudeste,30,1.21,Industrial,147.7,2373.53
748.62,Centro-Oeste,30,0.65,Residencial,144.48,631.08
703.93,Centro-Oeste,30,0.6,Comercial,90.53,512.89
928.84,Sudeste,30,0.65,Industrial,75.28,679.03
1094.17,Norte,30,0.56,Industrial,99.81,712.55
1347.74,Nordeste,30,1.14,Industrial,196.47,1732.89
1200.76,Sul,30,0.8,Comercial,177.53,1138.14
1162.59,Sul,30,0.53,Industrial,144.25,760.42
893.08,Centro-Oeste,30,0.56,Comercial,76.89,577.01
988.66,Norte,30,0.65,Comercial,40.04,682.67
1006.09,Sul,30,0.63,Comercial,57.35,691.19
657.56,Sul,30,0.8,Comercial,136.07,662.12
1958.5,Sudeste,30,0.9,Comercial,75.31,1837.96
1948.58,Centro-Oeste,30,1.37,Residencial,66.55,2736.1
1725.67,Sul,30,0.6,Comercial,64.21,1099.61
1505.3,Nordeste,30,1.16,Comercial,155.54,1901.69
1650.11,Sul,30,1.19,Comercial,65.75,2029.38
1007.27,Nordeste,30,1.03,Residencial,34.35,1071.84
1404.1,Nordeste,30,1.0,Comercial,17.06,1421.16
1656.55,Sudeste,30,0.81,Residencial,94.99,1436.8
438.68,Nordeste,30,1.03,Residencial,25.08,476.92
1998.76,Norte,30,0.65,Comercial,148.93,1448.12
854.92,Norte,30,1.25,Residencial,89.24,1157.89
1277.08,Nordeste,30,1.5,Industrial,143.4,2059.02
503.14,Centro-Oeste,30,1.22,Residencial,183.73,797.56
1062.55,Nordeste,30,1.09,Industrial,175.4,1333.58
974.12,Sul,30,0.91,Comercial,107.43,993.88
1319.23,Norte,30,0.56,Residencial,80.03,818.8
660.25,Sudeste,30,0.98,Industrial,162.07,809.12
632.94,Nordeste,30,0.85,Comercial,161.09,699.09
1250.18,Sul,30,1.2,Industrial,138.16,1638.38
1203.24,Sul,30,1.06,Comercial,28.35,1303.78
346.75,Centro-Oeste,30,1.11,Industrial,108.72,493.61
1227.83,Sudeste,30,0.79,Industrial,43.99,1013.98
723.05,Norte,30,0.6,Industrial,111.06,544.89
1699.78,Sudeste,30,1.4,Industrial,55.76,2435.45
518.5,Sudeste,30,0.72,Comercial,42.53,415.85
1144.28,Centro-Oeste,30,0.69,Comercial,129.18,918.73
1238.7,Centro-Oeste,30,0.74,Comercial,151.03,1067.67
632.82,Centro-Oeste,30,1.22,Comercial,17.63,789.67
1321.01,Centro-Oeste,30,0.54,Comercial,178.05,891.4
67.81,Sul,30,0.65,Comercial,56.48,100.56
917.03,Centro-Oeste,30,1.37,Industrial,54.02,1310.35
1044.65,Nordeste,30,0.96,Residencial,14.5,1017.36
1070.1,Norte,30,0.7,Comercial,166.25,915.32
1040.88,Sul,30,0.96,Comercial,14.03,1013.27
1914.21,Sudeste,30,1.16,Comercial,86.99,2307.47
1207.54,Sudeste,30,0.63,Residencial,16.07,776.82
981.69,Sudeste,30,0.99,Comercial,104.92,1076.79
1127.99,Centro-Oeste,30,0.98,Industrial,68.81,1174.24
971.48,Sudeste,30,1.21,Industrial,123.68,1299.17
1794.77,Nordeste,30,0.57,Residencial,153.63,1176.65
1501.89,Centro-Oeste,30,1.28,Industrial,62.94,1985.36
1147.63,Nordeste,30,0.53,Industrial,81.93,690.17
600.45,Nordeste,30,1.02,Industrial,110.33,722.79
159.34,Centro-Oeste,30,0.54,Residencial,50.27,136.31
788.87,Sul,30,0.59,Residencial,27.33,492.76
836.95,Sul,30,0.76,Industrial,100.04,736.12
1185.67,Norte,30,1.2,Industrial,19.28,1442.08
1773.76,Sul,30,1.1,Industrial,151.81,2102.95
1702.74,Sudeste,30,0.92,Comercial,21.46,1587.98
1185.98,Sul,30,0.93,Industrial,111.38,1214.34
414.23,Sudeste,30,0.56,Comercial,192.46,424.43
1208.09,Nordeste,30,1.16,Residencial,137.25,1538.63
1692.59,Nordeste,30,1.4,Residencial,88.96,2458.59
929.82,Centro-Oeste,30,1.24,Comercial,76.47,1229.45
1359.3,Nordeste,30,0.55,Residencial,196.8,944.41
774.36,Sul,30,1.13,Residencial,142.58,1017.61
1632.86,Centro-Oeste,30,0.87,Comercial,57.08,1477.67
1105.86,Centro-Oeste,30,1.37,Residencial,108.09,1623.12
614.93,Centro-Oeste,30,1.11,Residencial,58.95,741.52
1123.67,Norte,30,1.16,Comercial,15.22,1318.68
1307.8,Norte,30,0.5,Industrial,182.07,835.97
507.64,Centro-Oeste,30,1.13,Comercial,134.28,707.91
606.11,Norte,30,1.24,Industrial,76.65,828.23
1183.64,Norte,30,1.13,Residencial,40.98,1378.49
739.78,Centro-Oeste,30,1.29,Industrial,173.46,1127.78
1090.57,Sudeste,30,1.02,Residencial,113.65,1226.03
471.03,Norte,30,1.15,Residencial,160.36,702.04
976.78,Sul,30,1.36,Industrial,62.59,1391.01
560.38,Norte,30,1.17,Comercial,193.18,848.82
1477.29,Sudeste,30,1.0,Comercial,70.28,1547.57
1678.94,Sudeste,30,0.7,Comercial,173.63,1348.89
1312.63,Sul,30,1.15,Comercial,76.29,1585.81
1245.26,Sudeste,30,0.72,Comercial,39.95,936.54
1962.45,Centro-Oeste,30,0.95,Comercial,65.31,1929.64
768.97,Norte,30,1.2,Residencial,154.74,1077.5
180.07,Sudeste,30,1.36,Industrial,155.52,400.42
1906.05,Centro-Oeste,30,1.03,Comercial,139.86,2103.09
1860.95,Norte,30,1.38,Residencial,131.36,2699.47
408.18,Centro-Oeste,30,1.17,Industrial,156.1,633.67
1091.19,Sul,30,0.8,Industrial,62.45,935.4
776.62,Nordeste,30,1.17,Industrial,154.78,1063.43
627.88,Nordeste,30,0.66,Industrial,142.03,556.43
1786.52,Norte,30,0.7,Industrial,95.61,1346.17
1922.76,Centro-Oeste,30,0.85,Industrial,199.6,1833.95
972.7,Sudeste,30,0.79,Industrial,23.5,791.93
1444.04,Sudeste,30,0.6,Residencial,108.68,975.1
655.87,Norte,30,1.27,Comercial,35.78,868.73
1020.58,Sudeste,30,0.77,Residencial,107.67,893.52
812.89,Sul,30,0.62,Residencial,122.4,626.39
1923.94,Centro-Oeste,30,1.25,Comercial,195.55,2600.48
1771.87,Sudeste,30,0.96,Residencial,64.22,1765.22
261.51,Norte,30,0.71,Industrial,115.76,301.43
1027.29,Sul,30,0.87,Comercial,145.46,1039.2
1569.76,Sul,30,0.59,Industrial,166.15,1092.31
719.49,Centro-Oeste,30,1.28,Industrial,165.79,1086.74
772.25,Nordeste,30,0.54,Comercial,185.5,602.52
92.41,Sudeste,30,1.01,Comercial,148.7,242.03
1872.32,Sudeste,30,1.0,Comercial,90.76,1963.08
1272.83,Sudeste,30,0.98,Industrial,95.88,1343.25
246.47,Nordeste,30,0.77,Industrial,152.4,342.18
258.51,Norte,30,0.88,Industrial,65.27,292.76
1835.18,Centro-Oeste,30,1.31,Comercial,24.02,2428.11
55.68,Centro-Oeste,30,0.89,Comercial,101.66,151.22
1549.49,Sudeste,30,1.42,Industrial,133.42,2333.7
956.95,Norte,30,1.31,Industrial,143.29,1396.89
116.11,Centro-Oeste,30,1.43,Industrial,67.54,233.58
602.88,Norte,30,0.5,Comercial,137.61,439.05
566.04,Norte,30,1.25,Residencial,160.12,867.67
1711.22,Sudeste,30,1.29,Industrial,144.55,2352.02
1556.35,Nordeste,30,0.81,Comercial,86.31,1346.95
1621.73,Sul,30,0.51,Residencial,145.98,973.06
1200.27,Norte,30,0.97,Industrial,176.65,1340.91
882.28,Sudeste,30,1.44,Comercial,14.55,1285.03
819.24,Sul,30,1.29,Residencial,76.74,1133.56
891.2,Nordeste,30,0.63,Industrial,136.63,698.09
350.89,Norte,30,1.02,Industrial,98.77,456.68
1134.11,Sudeste,30,1.41,Industrial,78.68,1677.78
858.54,Nordeste,30,0.77,Comercial,70.31,731.39
281.67,Centro-Oeste,30,0.95,Residencial,36.83,304.42
1023.69,Norte,30,0.58,Comercial,58.74,652.48
835.23,Sudeste,30,1.46,Industrial,172.58,1392.02
1053.27,Sudeste,30,1.04,Comercial,36.68,1132.08
1062.5,Centro-Oeste,30,1.11,Residencial,131.24,1310.62
587.62,Centro-Oeste,30,1.47,Comercial,25.94,889.74
1874.34,Centro-Oeste,30,0.63,Comercial,107.81,1288.64
159.13,Sudeste,30,1.44,Industrial,59.63,288.78
1848.37,Sul,30,0.67,Industrial,138.69,1377.1
234.59,Norte,30,0.55,Comercial,192.6,321.62
134.94,Sudeste,30,1.45,Industrial,166.27,361.93
629.39,Centro-Oeste,30,0.69,Comercial,121.27,555.55
198.25,Nordeste,30,1.01,Comercial,25.39,225.62
316.28,Sul,30,0.9,Residencial,49.27,333.92
1320.29,Nordeste,30,1.08,Industrial,28.53,1454.44
1948.69,Nordeste,30,0.95,Comercial,184.02,2035.28
1497.99,Sudeste,30,1.1,Residencial,127.05,1774.84
1758.03,Nordeste,30,1.0,Residencial,144.07,1902.1
287.92,Centro-Oeste,30,0.59,Industrial,100.01,269.88
1937.45,Sul,30,0.69,Comercial,108.94,1445.78
842.68,Centro-Oeste,30,0.89,Industrial,132.81,882.8
379.26,Norte,30,1.17,Residencial,19.04,462.77
389.46,Nordeste,30,1.3,Comercial,114.88,621.18
454.14,Nordeste,30,0.81,Industrial,66.14,433.99
1542.31,Sul,30,1.32,Industrial,125.68,2161.53
1876.39,Norte,30,0.98,Industrial,49.61,1888.47
1253.42,Norte,30,0.54,Comercial,153.77,830.62
357.14,Sul,30,0.7,Industrial,121.34,371.34
943.05,Norte,30,0.64,Residencial,113.52,717.07
564.82,Norte,30,0.6,Comercial,13.05,351.94
598.77,Norte,30,1.49,Comercial,105.09,997.26
1593.04,Sul,30,1.3,Comercial,199.79,2270.74
582.35,Centro-Oeste,30,1.3,Industrial,106.52,863.58
1714.82,Norte,30,1.34,Residencial,118.32,2416.18
976.76,Sudeste,30,1.34,Industrial,122.32,1431.18
1106.91,Centro-Oeste,30,1.14,Comercial,67.67,1329.55
1400.47,Norte,30,1.22,Residencial,134.32,1842.89
221.14,Nordeste,30,0.71,Industrial,100.31,257.32
948.14,Centro-Oeste,30,0.96,Residencial,156.49,1066.7
575.74,Sudeste,30,1.16,Industrial,114.81,782.67
1694.86,Sul,30,1.49,Residencial,137.21,2662.55
1338.26,Sudeste,30,0.58,Industrial,14.32,790.51
265.92,Nordeste,30,1.18,Comercial,152.73,466.52
166.78,Sul,30,0.82,Residencial,130.19,266.95
1884.5,Centro-Oeste,30,0.53,Residencial,113.51,1112.3
1640.72,Centro-Oeste,30,1.17,Industrial,105.33,2024.97
1728.49,Sul,30,1.04,Industrial,52.08,1849.71
1672.83,Centro-Oeste,30,1.03,Residencial,49.28,1772.29
1781.73,Nordeste,30,0.96,Residencial,100.19,1810.65
589.84,Norte,30,1.45,Industrial,26.02,881.29
306.05,Sul,30,0.86,Residencial,24.65,287.85
1837.82,Sudeste,30,1.17,Industrial,74.55,2224.8
1819.11,Sul,30,0.83,Industrial,117.67,1627.53
1855.54,Sul,30,0.54,Residencial,163.85,1165.84
928.16,Centro-Oeste,30,0.57,Comercial,131.57,660.62
1192.2,Sudeste,30,0.77,Industrial,54.56,972.55
1868.4,Norte,30,0.88,Comercial,196.94,1841.13
1117.04,Centro-Oeste,30,1.43,Residencial,128.5,1725.87
1257.69,Sudeste,30,1.16,Industrial,157.75,1616.67
1099.01,Sudeste,30,0.99,Comercial,116.09,1204.11
1849.21,Norte,30,1.09,Comercial,80.68,2096.32
1243.62,Centro-Oeste,30,0.83,Comercial,29.9,1062.1
664.24,Sul,30,0.66,Industrial,65.35,503.75
1567.72,Sul,30,0.77,Industrial,15.82,1222.96
1655.25,Centro-Oeste,30,0.52,Comercial,65.83,926.56
1864.14,Centro-Oeste,30,1.07,Industrial,16.49,2011.12
1177.97,Sul,30,1.32,Residencial,106.37,1661.29
490.53,Nordeste,30,1.47,Industrial,181.65,902.73
188.03,Sudeste,30,0.77,Residencial,166.13,310.91
1852.88,Norte,30,1.31,Residencial,74.14,2501.41
101.54,Nordeste,30,1.47,Residencial,153.39,302.65
1042.33,Centro-Oeste,30,0.74,Comercial,151.38,922.7
1434.93,Centro-Oeste,30,1.44,Comercial,135.78,2202.08
1925.76,Sudeste,30,1.21,Industrial,90.05,2420.22
1887.98,Sul,30,1.5,Residencial,193.9,3025.87
1449.92,Nordeste,30,0.85,Comercial,198.36,1430.79
589.66,Sul,30,0.55,Comercial,171.61,495.92
1155.25,Norte,30,0.95,Industrial,101.84,1199.33
1644.39,Centro-Oeste,30,1.04,Industrial,182.78,1892.95
1327.08,Centro-Oeste,30,1.3,Residencial,87.1,1812.3
538.51,Sul,30,1.27,Comercial,157.83,841.74
1646.25,Nordeste,30,0.58,Comercial,63.47,1018.29
212.01,Sudeste,30,0.69,Residencial,183.12,329.41
1909.01,Nordeste,30,1.46,Residencial,177.09,2964.24
1046.75,Sul,30,1.21,Comercial,37.33,1303.9
224.83,Centro-Oeste,30,0.55,Industrial,111.51,235.17
1234.36,Sul,30,1.4,Comercial,137.5,1865.6
656.61,Sul,30,0.74,Comercial,65.03,550.92
401.4,Centro-Oeste,30,1.13,Comercial,90.2,543.78
582.7,Sul,30,0.54,Comercial,25.73,340.39
338.42,Norte,30,0.62,Residencial,170.01,379.83
772.31,Sul,30,0.84,Residencial,154.16,802.9
